label,pattern,replace,language
dispersal_term,pomlar,pome,turkish
dispersal_term,samaralar,samaras,turkish
dispersal_term,samaroidler,samaroid,turkish
dispersal_term,kanatlı samara,winged samara,turkish
dispersal_term,kanatlı samaralar,winged samara,turkish
dispersal_term,kamara,camara,turkish
dispersal_term,kamaralar,camara,turkish
dispersal_term,karserulus,carcerulus,turkish
dispersal_term,karseruluslar,carcerulus,turkish
dispersal_term,kokkus,coccus,turkish
dispersal_term,kokkuslar,coccus,turkish
dispersal_term,kremokarp,cremocarp,turkish
dispersal_term,kremokarplar,cremocarp,turkish
dispersal_term,merikarp,mericarp,turkish
dispersal_term,merikarplar,mericarp,turkish
dispersal_term,regmalar,regma,turkish
dispersal_term,şizokarp,schizocarp,turkish
dispersal_term,şizokarplar,schizocarp,turkish
dispersal_term,sorozis,sorosis,turkish
dispersal_term,sorozisler,sorosis,turkish
dispersal_term,sikonyum,syconium,turkish
dispersal_term,sikonyumlar,syconium,turkish
dispersal_term,utrikel,utricle,turkish
dispersal_term,utrikeller,utricle,turkish
dispersal_term,kanat,wing,turkish
dispersal_term,kanatlar,wing,turkish
dispersal_term,kanatlı,winged,turkish
dispersal_term,kanatlı meyve,winged fruit,turkish
dispersal_term,kanatlı meyveler,winged fruit,turkish
dispersal_term,kanatlı tohum,winged seed,turkish
dispersal_term,kanatlı tohumlar,winged seed,turkish
dispersal_term,aristalar,awn,turkish
dispersal_term,aristalı,awned,turkish
dispersal_term,koma,coma,turkish
dispersal_term,komalar,coma,turkish
dispersal_term,komoz,comose,turkish
dispersal_term,pappoz,pappose,turkish
dispersal_term,pappuslar,pappus,turkish
dispersal_term,plümlü,plumed,turkish
dispersal_term,plumoz,plumose,turkish
dispersal_term,tohum kılları,seed hairs,turkish
dispersal_term,tohum kılı,seed hairs,turkish
dispersal_term,ipeksi kıl,silky hairs,turkish
dispersal_term,ipeksi kıllar,silky hairs,turkish
dispersal_term,kıl demeti,tuft of hairs,turkish
dispersal_term,kıl demetleri,tuft of hairs,turkish
dispersal_term,aril,aril,turkish
dispersal_term,ariller,aril,turkish
dispersal_term,arilli,arillate,turkish
dispersal_term,arilli tohum,arillate seed,turkish
dispersal_term,arilli tohumlar,arillate seed,turkish
dispersal_term,arillod,arillode,turkish
dispersal_term,arillodlar,arillode,turkish
dispersal_term,yenilebilir pulpa,edible pulp,turkish
dispersal_term,yenilebilir pulpalar,edible pulp,turkish
dispersal_term,etli,fleshy,turkish
dispersal_term,etli meyve,fleshy fruit,turkish
dispersal_term,etli meyveler,fleshy fruit,turkish
dispersal_term,etli mezokarp,fleshy mesocarp,turkish
dispersal_term,etli mezokarplar,fleshy mesocarp,turkish
dispersal_term,etli perikarp,fleshy pericarp,turkish
dispersal_term,etli perikarplar,fleshy pericarp,turkish
dispersal_term,etli tohum kabukları,fleshy seed coat,turkish
dispersal_term,etli tohum kabuğu,fleshy seed coat,turkish
dispersal_term,etli testa,fleshy testa,turkish
dispersal_term,etli testalar,fleshy testa,turkish
dispersal_term,sulu,juicy,turkish
dispersal_term,sulu meyve,juicy fruit,turkish
dispersal_term,sulu meyveler,juicy fruit,turkish
dispersal_term,pulplu,pulpy,turkish
dispersal_term,pulplu meyve,pulpy fruit,turkish
dispersal_term,pulplu meyveler,pulpy fruit,turkish
dispersal_term,sarkotesta,sarcotesta,turkish
dispersal_term,sarkotestalar,sarcotesta,turkish
dispersal_term,aril içinde tohum,seed enclosed in aril,turkish
dispersal_term,aril içinde tohumlar,seed enclosed in aril,turkish
dispersal_term,sukulent,succulent,turkish
dispersal_term,sukulentler,succulent,turkish
dispersal_term,sukulent meyve,succulent fruit,turkish
dispersal_term,sukulent meyveler,succulent fruit,turkish
dispersal_term,tatlı pulpa,sweet pulp,turkish
dispersal_term,tatlı pulpalar,sweet pulp,turkish
dispersal_term,barbalı,barbed,turkish
dispersal_term,barbalar,barbs,turkish
dispersal_term,pıtraklı,burr-like,turkish
dispersal_term,pıtrak,burrs,turkish
dispersal_term,pıtraklar,burrs,turkish
dispersal_term,yapışıcı,clinging,turkish
dispersal_term,yapışıcılar,clinging,turkish
dispersal_term,glokid,glochidia,turkish
dispersal_term,glokidler,glochidia,turkish
dispersal_term,kancalı,hooked,turkish
dispersal_term,kanca,hooks,turkish
dispersal_term,kancalar,hooks,turkish
dispersal_term,diken,spines,turkish
dispersal_term,dikenler,spines,turkish
dispersal_term,dikenli,spiny,turkish
dispersal_term,müsilaj,mucilage,turkish
dispersal_term,müsilajlar,mucilage,turkish
dispersal_term,müsilajlı,mucilaginous,turkish
dispersal_term,reçineli,resinous,turkish
dispersal_term,yapışkan,sticky,turkish
dispersal_term,yapışkanlar,sticky,turkish
dispersal_term,yapışkan tohum,sticky seed,turkish
dispersal_term,yapışkan tohumlar,sticky seed,turkish
dispersal_term,viskoz,viscid,turkish
dispersal_term,viskozlar,viscid,turkish
dispersal_term,mirmekoşor,ant-dispersed,turkish
dispersal_term,mirmekoşorlar,ant-dispersed,turkish
dispersal_term,karunkül,caruncle,turkish
dispersal_term,karunküller,caruncle,turkish
dispersal_term,karunküllü,carunculate,turkish
dispersal_term,elayozom,elaiosome,turkish
dispersal_term,elayozomlar,elaiosome,turkish
dispersal_term,mirmekoşori,myrmecochory,turkish
dispersal_term,mirmekoşoriler,myrmecochory,turkish
dispersal_term,hava odacıkları,air chambers,turkish
dispersal_term,hava odacığı,air chambers,turkish
dispersal_term,hava dolu,air-filled,turkish
dispersal_term,veziküler,bladdery,turkish
dispersal_term,yüzer perikarp,buoyant pericarp,turkish
dispersal_term,yüzer perikarplar,buoyant pericarp,turkish
dispersal_term,mantarımsı,corky,turkish
dispersal_term,lifli perikarp,fibrous pericarp,turkish
dispersal_term,lifli perikarplar,fibrous pericarp,turkish
dispersal_term,yüzerek,float,turkish
dispersal_term,yüzmek,float,turkish
dispersal_term,yüzen,floats,turkish
dispersal_term,yüzer,floats,turkish
dispersal_term,şişkin meyve,inflated fruit,turkish
dispersal_term,şişkin meyveler,inflated fruit,turkish
dispersal_term,süngersi,spongy,turkish
dispersal_term,balistik,ballistic,turkish
dispersal_term,balistikler,ballistic,turkish
dispersal_term,katapult,catapult,turkish
dispersal_term,katapultlar,catapult,turkish
dispersal_term,elastik dehisent,elastically dehiscent,turkish
dispersal_term,elastik dehisentler,elastically dehiscent,turkish
dispersal_term,eksploziv,explosive,turkish
dispersal_term,eksplozivler,explosive,turkish
dispersal_term,eksploziv dehissens,explosive dehiscence,turkish
dispersal_term,eksploziv dehissensler,explosive dehiscence,turkish
dispersal_term,şiddetli dehisent,forcefully dehiscent,turkish
dispersal_term,şiddetli dehisentler,forcefully dehiscent,turkish
dispersal_term,tohum fırlatma,seed ejection,turkish
dispersal_term,tohum fırlatmalar,seed ejection,turkish
dispersal_term,palamut,acorn,turkish
dispersal_term,palamutlar,acorn,turkish
dispersal_term,sert tohum kabukları,hard seed coat,turkish
dispersal_term,sert tohum kabuğu,hard seed coat,turkish
dispersal_term,kalın duvarlı meyve,thick-walled fruit,turkish
dispersal_term,kalın duvarlı meyveler,thick-walled fruit,turkish
dispersal_term,aksesuar meyve,accessory fruit,turkish
dispersal_term,aksesuar meyveler,accessory fruit,turkish
dispersal_term,agregat meyve,aggregate fruit,turkish
dispersal_term,agregat meyveler,aggregate fruit,turkish
dispersal_term,kompozit meyve,compound fruit,turkish
dispersal_term,kompozit meyveler,compound fruit,turkish
dispersal_term,mültipl meyve,multiple fruit,turkish
dispersal_term,mültipl meyveler,multiple fruit,turkish
